Seed Name,Price (€)
Gorilla CBD (Dinafem) Feminized,27.0
Quick Gorilla (Dinafem) feminized,28.0
Blue 2.0 (Kannabia x Zamnesia) feminized,40.0
Sour Sundae (Cannarado Genetics) feminized,79.95
Uber (Cannarado Genetics) feminized,79.95
Black ZZ (Exotic Seed x Zamnesia) feminized,50.0
ZZ Punch (Royal Queen Seeds x Zamnesia) feminized,60.0
Super Mad Sky Floater (Super Sativa Seed Club) feminized,49.0
Lost Coast OG (Humboldt Seed Organization) feminized,23.0
Purple Trainwreck (Humboldt Seed Organization) feminized,24.0
Darkstar Kush (T.H.Seeds) feminized,47.0
Indoor Mix (Philosopher Seeds) feminized,36.0
Feminized Mix (Royal Queen Seeds),21.5
Bubba Kush (Dinafem) feminized,26.0
Buddha Kush OG (Big Buddha Seeds) feminized,35.0
S.A.D. - F1 Fast Version (Sweet Seeds) feminized,24.0
Rollex OG Kush (Devil Harvest Original) feminized,42.0
Cole Train (Reserva Privada) feminized,30.0
K2 (Homegrown Fantaseeds) feminized,22.0
Afghani (Homegrown Fantaseeds) feminized,22.0
Mango (Homegrown Fantaseeds) feminized,28.0
Top 44 (Homegrown Fantaseeds) feminized,22.0
Jack Herer (Homegrown Fantaseeds) feminized,22.0
Y Griega CBD (Medical Seeds) feminized,24.0
Lemon Kush (Female Seeds) feminized,15.0
Purple Maroc (Female Seeds) feminized,22.0
Easy Sativa (Female Seeds) feminized,22.0
Strawberry Amnesia (Dinafem) feminized,25.0
Furious Candy (Eva Seeds) feminized,25.0
Raspberry Diesel (Humboldt Seed Organization) feminized,24.0
Chocolate Mint OG 2.0 (Humboldt Seed Organization) feminized,26.0
Bubba's Gift (Humboldt Seed Organization) feminized,27.0
CBD OG Kush (CBD Crew) feminized,41.5
Strawberry Banana (Reserva Privada) feminized,45.0
Bangi Haze (ACE Seeds) feminized,31.0
Amnesia Kush (Dinafem) feminized,27.0
Big Kush (Dinafem) feminized,25.0
Purple Afghan Kush (Dinafem) feminized,28.0
Moby Dick CBD (Dinafem) feminized,28.0
Master Kush (Humboldt Seed Organization) feminized,26.0
MK-Ultra Kush x Bubble (T.H.Seeds) feminized,40.0
MOB (T.H.Seeds) feminized,55.0
Super Lemon Haze CBD (Greenhouse Seeds) feminized,40.0
Tangie Ghost Train (Little Chief Collabs) feminized,85.0
Hammershark (Resin Seeds) feminized,25.0
Critical Cheese (Dinafem) Feminized,25.0
Gorilla Bomb (Bomb Seeds) feminized,35.0
Amnesia CBD (Dinafem) feminized,26.0
Bubba Kush CBD (Dinafem) feminized,26.0
Cheese CBD (Dinafem) feminized,21.0
OG Kush CBD (Dinafem) feminized,24.0
Purple Orange CBD (Dinafem) feminized,21.0
Edam Bomb (Bomb Seeds) feminized,22.5
Ewe-2 (Humboldt Seed Organization) feminized,33.0
Blue Dream CBD (Humboldt Seed Organization) feminized,27.0
Green Crack CBD (Humboldt Seed Organization) feminized,29.0
Lemon Kush Headband (Humboldt Seed Organization) feminized,28.0
707 Headband (Humboldt Seed Organization) feminized,30.0
Barbara Bud (House Of The Great Gardener) feminized,57.5
Blue Kush Berry (Paradise Seeds) feminized,26.0
Amnesia Haze (Sensation Seeds) feminized,25.5
Acid Dough (Ripper Seeds) feminized,21.0
White Widow (Sensation Seeds) feminized,18.9
Golden Haze (Devil Harvest Original) feminized,35.0
OG Reek’n (Devil Harvest Original) feminized,42.0
Dinamed CBD (Dinafem) feminized,25.0
Early Amnesia CBD (Dinafem) Feminized,25.99
Ghost Train Haze 1 (Rare Dankness),85.0
Shark Widow CBD (Advanced Seeds) feminized,19.0
Remo Chemo (Dinafem) feminized,28.0
Sweet Bubble (Zativo Seeds) feminized,20.0
Afghan Kush (Zativo Seeds) feminized,14.0
CBD René (House Of The Great Gardener) feminized,57.5
Northern Lights (Zativo Seeds) feminized,15.0
Sweet Candy (Zativo Seeds) feminized,17.5
Original Skunk (Zativo Seeds) feminized,15.0
Cherry Moon Pie (Big Buddha Seeds) feminized,35.0
Cali Cookies (BSB Genetics) feminized,30.0
Purple Moby Dick (Dinafem) Feminized,33.0
25th Anniversary Box Set Special (T.H.Seeds) Feminized,175.0
Gorilla (Dinafem) Feminized,28.0
Quick Critical+ (Dinafem) Feminized,28.0
Dark GhostTrain (Rare Dankness) feminized,85.0
Dinamed CBD Plus (Dinafem) Feminized,25.0
Devil's Glue (Devil Harvest Original) feminized,50.0
Quick Kush (Dinafem) Feminized,25.0
Black D.O.G. (Humboldt Seed Organization) Feminized,21.0
French Cookies (T.H.Seeds) Feminized,50.0
Pommelo Pine (Sumo Seeds) feminized,23.0
CBD Cherry Kush (Sumo Seeds) feminized,27.0
Orbital G Diesel (Sumo Seeds) feminized,19.0
CBD Kong's Kush (Sumo Seeds) feminized,23.0
Skunk 47 (Advanced Seeds) feminized,18.5
California Orange Cheese (Big Buddha Seeds) feminized,35.0
Blood Orange Sorbet (DNA Genetics) feminized,40.0
Sugar Breath (Humboldt Seed Organization) feminized,27.0
Three Blue Kings (Humboldt Seed Organization) feminized,27.0
Blue Fire (Humboldt Seed Organization) feminized,26.0
Sapphire Scout (Humboldt Seed Organization) feminized,28.0
Sch'Lemon Cake (Big Buddha Seeds) feminized,45.0
Ocean Grown Cookies (Dinafem) feminized,25.0
Blueberry Cookies (Dinafem) feminized,25.0
Wifi 43 x Do-Si-Dos (Philosopher Seeds x Zamnesia) feminized,40.0
The New (Humboldt Seed Organization) feminized,76.0
Dutchberry (Artizen) feminized,45.0
Allen Wrench (Artizen) feminized,45.0
Blue Dream (Artizen) feminized,45.0
Grape Gorilla (Artizen) feminized,45.0
Blueberry Cheesecake (Dawg Star) Feminized,30.0
Fire Bubba (Gold Leaf Gardens) feminized,45.0
Purple Punch (Gold Leaf Gardens) feminized,45.0
Vitamin C (Gold Leaf Gardens) feminized,45.0
WiFi (Phat Panda) feminized,30.0
Grease Monkey (Phat Panda) Feminized,30.0
Hammerhead (Phat Panda) feminized,30.0
Cascade Connie (Western Cultured) feminized,30.0
Kraken Black Pepper (Western Cultured) feminized,30.0
Dutch Treat (Western Cultured) feminized,30.0
Seatown Lemon Haze (Western Cultured) feminized,30.0
Orange Juice (Dinafem) feminized,26.0
Gorilla CBD (Dinafem) Feminized,27.0
Quick Gorilla (Dinafem) feminized,28.0
Blue 2.0 (Kannabia x Zamnesia) feminized,40.0
Sour Sundae (Cannarado Genetics) feminized,79.95
Uber (Cannarado Genetics) feminized,79.95
Black ZZ (Exotic Seed x Zamnesia) feminized,50.0
ZZ Punch (Royal Queen Seeds x Zamnesia) feminized,60.0
Super Mad Sky Floater (Super Sativa Seed Club) feminized,49.0
Lemon Ice 2.0 (Ripper Seeds) feminized,21.0
Satin Black Domina CBD (Sensi Seeds) feminized,25.0
Quick Dinamed CBD (Dinafem) feminized,25.0
Nicole Hindu Kush (White Label) feminized,23.0
Double Banana Kush (White Label) feminized,21.5
Forbidden Dream (Humboldt Seed Organization) feminized,27.99
Passion Fruit Punch (Humboldt Seed Organization) feminized,27.0
Velvet Octane (Humboldt Seed Organization) feminized,25.99
Sunrise Sherbert (Humboldt Seed Organization) feminized,85.0
Lingerie (Humboldt Seed Organization) feminized,79.0
San Bacio Gelato (Humboldt Seed Organization) feminized,97.0
Purple Matcha (Humboldt Seed Organization) feminized,76.0
L.A. Gelato (Humboldt Seed Organization) feminized,91.0
Black Harlequin (Sensi Seeds) feminized,24.0
Strawnana Sundae (Big Buddha Seeds) feminized,45.0
Orange Blossom (BSF Seeds) feminized,28.0
Skywalker Saga (Amsterdam Genetics) feminized,30.0
Super Nova OG (BSB Genetics) Feminized,45.0
Vanilla Frosting (BSB Genetics) feminized,45.0
Do-Si-Dos Punch (Advanced Seeds x Zamnesia) feminized,50.0
Baker's Dozen Exclusive (T.H.Seeds x Zamnesia) feminized,50.0
Fenomed FM-1 CBD (Fenocan) feminized,29.9
Fenomax FX-1 CBD (Fenocan) feminized,29.9
Fenocheese FC-1 CBD (Fenocan) feminized,29.9
CBD OG Kush (CBD Crew) feminized,41.5
Strawberry Banana (Reserva Privada) feminized,45.0
Bangi Haze (ACE Seeds) feminized,31.0
Amnesia Kush (Dinafem) feminized,27.0
Big Kush (Dinafem) feminized,25.0
Purple Afghan Kush (Dinafem) feminized,28.0
Moby Dick CBD (Dinafem) feminized,28.0
Master Kush (Humboldt Seed Organization) feminized,26.0
MK-Ultra Kush x Bubble (T.H.Seeds) feminized,40.0
MOB (T.H.Seeds) feminized,55.0
Super Lemon Haze CBD (Greenhouse Seeds) feminized,40.0
Tangie Ghost Train (Little Chief Collabs) feminized,85.0
Hammershark (Resin Seeds) feminized,25.0
Critical Cheese (Dinafem) Feminized,25.0
Gorilla Bomb (Bomb Seeds) feminized,35.0
Amnesia CBD (Dinafem) feminized,26.0
Bubba Kush CBD (Dinafem) feminized,26.0
Cheese CBD (Dinafem) feminized,21.0
OG Kush CBD (Dinafem) feminized,24.0
Purple Orange CBD (Dinafem) feminized,21.0
Edam Bomb (Bomb Seeds) feminized,22.5
Ewe-2 (Humboldt Seed Organization) feminized,33.0
Blue Dream CBD (Humboldt Seed Organization) feminized,27.0
Green Crack CBD (Humboldt Seed Organization) feminized,29.0
Lemon Kush Headband (Humboldt Seed Organization) feminized,28.0
707 Headband (Humboldt Seed Organization) feminized,30.0
Barbara Bud (House Of The Great Gardener) feminized,57.5
Blue Kush Berry (Paradise Seeds) feminized,26.0
Amnesia Haze (Sensation Seeds) feminized,25.5
Acid Dough (Ripper Seeds) feminized,21.0
White Widow (Sensation Seeds) feminized,18.9
Golden Haze (Devil Harvest Original) feminized,35.0
OG Reek’n (Devil Harvest Original) feminized,42.0
Dinamed CBD (Dinafem) feminized,25.0
Early Amnesia CBD (Dinafem) Feminized,25.99
Ghost Train Haze 1 (Rare Dankness),85.0
Shark Widow CBD (Advanced Seeds) feminized,19.0
Remo Chemo (Dinafem) feminized,28.0
Sweet Bubble (Zativo Seeds) feminized,20.0
Afghan Kush (Zativo Seeds) feminized,14.0
CBD René (House Of The Great Gardener) feminized,57.5
Northern Lights (Zativo Seeds) feminized,15.0
Sweet Candy (Zativo Seeds) feminized,17.5
Original Skunk (Zativo Seeds) feminized,15.0
Cherry Moon Pie (Big Buddha Seeds) feminized,35.0
Cali Cookies (BSB Genetics) feminized,30.0
Purple Moby Dick (Dinafem) Feminized,33.0
25th Anniversary Box Set Special (T.H.Seeds) Feminized,175.0
Gorilla (Dinafem) Feminized,28.0
Quick Critical+ (Dinafem) Feminized,28.0
Dark GhostTrain (Rare Dankness) feminized,85.0
Dinamed CBD Plus (Dinafem) Feminized,25.0
Devil's Glue (Devil Harvest Original) feminized,50.0
Quick Kush (Dinafem) Feminized,25.0
Black D.O.G. (Humboldt Seed Organization) Feminized,21.0
French Cookies (T.H.Seeds) Feminized,50.0
Pommelo Pine (Sumo Seeds) feminized,23.0
CBD Cherry Kush (Sumo Seeds) feminized,27.0
Orbital G Diesel (Sumo Seeds) feminized,19.0
CBD Kong's Kush (Sumo Seeds) feminized,23.0
Skunk 47 (Advanced Seeds) feminized,18.5
California Orange Cheese (Big Buddha Seeds) feminized,35.0
Blood Orange Sorbet (DNA Genetics) feminized,40.0
Sugar Breath (Humboldt Seed Organization) feminized,27.0
Three Blue Kings (Humboldt Seed Organization) feminized,27.0
Blue Fire (Humboldt Seed Organization) feminized,26.0
Sapphire Scout (Humboldt Seed Organization) feminized,28.0
Sch'Lemon Cake (Big Buddha Seeds) feminized,45.0
Ocean Grown Cookies (Dinafem) feminized,25.0
Blueberry Cookies (Dinafem) feminized,25.0
Wifi 43 x Do-Si-Dos (Philosopher Seeds x Zamnesia) feminized,40.0
The New (Humboldt Seed Organization) feminized,76.0
Dutchberry (Artizen) feminized,45.0
Allen Wrench (Artizen) feminized,45.0
Blue Dream (Artizen) feminized,45.0
Grape Gorilla (Artizen) feminized,45.0
Blueberry Cheesecake (Dawg Star) Feminized,30.0
Fire Bubba (Gold Leaf Gardens) feminized,45.0
Purple Punch (Gold Leaf Gardens) feminized,45.0
Vitamin C (Gold Leaf Gardens) feminized,45.0
WiFi (Phat Panda) feminized,30.0
Grease Monkey (Phat Panda) Feminized,30.0
Hammerhead (Phat Panda) feminized,30.0
Cascade Connie (Western Cultured) feminized,30.0
Kraken Black Pepper (Western Cultured) feminized,30.0
Dutch Treat (Western Cultured) feminized,30.0
Seatown Lemon Haze (Western Cultured) feminized,30.0
Orange Juice (Dinafem) feminized,26.0
Gorilla CBD (Dinafem) Feminized,27.0
Quick Gorilla (Dinafem) feminized,28.0
Blue 2.0 (Kannabia x Zamnesia) feminized,40.0
Sour Sundae (Cannarado Genetics) feminized,79.95
Uber (Cannarado Genetics) feminized,79.95
Black ZZ (Exotic Seed x Zamnesia) feminized,50.0
ZZ Punch (Royal Queen Seeds x Zamnesia) feminized,60.0
Super Mad Sky Floater (Super Sativa Seed Club) feminized,49.0
Lemon Ice 2.0 (Ripper Seeds) feminized,21.0
Satin Black Domina CBD (Sensi Seeds) feminized,25.0
Quick Dinamed CBD (Dinafem) feminized,25.0
Nicole Hindu Kush (White Label) feminized,23.0
Double Banana Kush (White Label) feminized,21.5
Forbidden Dream (Humboldt Seed Organization) feminized,27.99
Passion Fruit Punch (Humboldt Seed Organization) feminized,27.0
Velvet Octane (Humboldt Seed Organization) feminized,25.99
Sunrise Sherbert (Humboldt Seed Organization) feminized,85.0
Lingerie (Humboldt Seed Organization) feminized,79.0
San Bacio Gelato (Humboldt Seed Organization) feminized,97.0
Purple Matcha (Humboldt Seed Organization) feminized,76.0
L.A. Gelato (Humboldt Seed Organization) feminized,91.0
Black Harlequin (Sensi Seeds) feminized,24.0
Strawnana Sundae (Big Buddha Seeds) feminized,45.0
Orange Blossom (BSF Seeds) feminized,28.0
Skywalker Saga (Amsterdam Genetics) feminized,30.0
Super Nova OG (BSB Genetics) Feminized,45.0
Vanilla Frosting (BSB Genetics) feminized,45.0
Do-Si-Dos Punch (Advanced Seeds x Zamnesia) feminized,50.0
Baker's Dozen Exclusive (T.H.Seeds x Zamnesia) feminized,50.0
Fenomed FM-1 CBD (Fenocan) feminized,29.9
Fenomax FX-1 CBD (Fenocan) feminized,29.9
Fenocheese FC-1 CBD (Fenocan) feminized,29.9
Fenoswiss FS-1 CBD (Fenocan) feminized,29.9
Fenomoon FO-1 CBD (Fenocan) feminized,29.9
Fenopure FP-1 CBG (Fenocan) feminized,39.9
Hyper Glue (Anesia Seeds) Feminized,53.0
Pink Starburst (Anesia Seeds) Feminized,55.0
Slurricane (Anesia Seeds) feminized,55.0
Strawberry Gum CBD (Advanced Seeds) feminized,15.0
Intergelatic Kush (Kannabia x Zamnesia) feminized,50.0
Bruce Lemon Diesel (Super Sativa Seed Club) feminized,41.0
Lemon Haze (Zativo Seeds) Feminized,17.5
Mango Kush (Zativo Seeds) Feminized,17.5
Gorilla Wedding (BSF Seeds x Zamnesia Seeds) feminized,50.0
Sapphire OG (Humboldt Seed Organization) feminized,33.5
White Runtz Fast Flowering (Humboldt Seed Organization) feminized,35.0
PCG Cookies x Watermelon Zkittlez (Purple City Genetics) feminized,33.0
Pineapple Kush (Amsterdam Genetics) Feminized,20.0
Headhunter (Purple City Genetics) feminized,39.0
Bulletproof Wallet (Purple City Genetics) feminized,39.0
Blueprint S1 (Purple City Genetics) feminized,39.0
Banana GOAT (T.H. Seeds x Zamnesia Seeds) Feminized,50.0
Old School (Ripper Seeds) Feminized,18.0
Black Valley (Ripper Seeds) feminized,18.0
King's Tart (Greenhouse Seeds) feminized,36.0
Caramba (Paradise Seeds) feminized,26.0
Lemon Kush Headband (Humboldt Seed Organization) feminized,28.0
707 Headband (Humboldt Seed Organization) feminized,30.0
Barbara Bud (House Of The Great Gardener) feminized,57.5
Blue Kush Berry (Paradise Seeds) feminized,26.0
Amnesia Haze (Sensation Seeds) feminized,25.5
Acid Dough (Ripper Seeds) feminized,21.0
White Widow (Sensation Seeds) feminized,18.9
Golden Haze (Devil Harvest Original) feminized,35.0
OG Reek’n (Devil Harvest Original) feminized,42.0
Dinamed CBD (Dinafem) feminized,25.0
Early Amnesia CBD (Dinafem) Feminized,25.99
Ghost Train Haze 1 (Rare Dankness),85.0
Shark Widow CBD (Advanced Seeds) feminized,19.0
Remo Chemo (Dinafem) feminized,28.0
Sweet Bubble (Zativo Seeds) feminized,20.0
Afghan Kush (Zativo Seeds) feminized,14.0
CBD René (House Of The Great Gardener) feminized,57.5
Northern Lights (Zativo Seeds) feminized,15.0
Sweet Candy (Zativo Seeds) feminized,17.5
Original Skunk (Zativo Seeds) feminized,15.0
Cherry Moon Pie (Big Buddha Seeds) feminized,35.0
Cali Cookies (BSB Genetics) feminized,30.0
Purple Moby Dick (Dinafem) Feminized,33.0
25th Anniversary Box Set Special (T.H.Seeds) Feminized,175.0
Gorilla (Dinafem) Feminized,28.0
Quick Critical+ (Dinafem) Feminized,28.0
Dark GhostTrain (Rare Dankness) feminized,85.0
Dinamed CBD Plus (Dinafem) Feminized,25.0
Devil's Glue (Devil Harvest Original) feminized,50.0
Quick Kush (Dinafem) Feminized,25.0
Black D.O.G. (Humboldt Seed Organization) Feminized,21.0
French Cookies (T.H.Seeds) Feminized,50.0
Pommelo Pine (Sumo Seeds) feminized,23.0
CBD Cherry Kush (Sumo Seeds) feminized,27.0
Orbital G Diesel (Sumo Seeds) feminized,19.0
CBD Kong's Kush (Sumo Seeds) feminized,23.0
Skunk 47 (Advanced Seeds) feminized,18.5
California Orange Cheese (Big Buddha Seeds) feminized,35.0
Blood Orange Sorbet (DNA Genetics) feminized,40.0
Sugar Breath (Humboldt Seed Organization) feminized,27.0
Three Blue Kings (Humboldt Seed Organization) feminized,27.0
Blue Fire (Humboldt Seed Organization) feminized,26.0
Sapphire Scout (Humboldt Seed Organization) feminized,28.0
Sch'Lemon Cake (Big Buddha Seeds) feminized,45.0
Ocean Grown Cookies (Dinafem) feminized,25.0
Blueberry Cookies (Dinafem) feminized,25.0
Wifi 43 x Do-Si-Dos (Philosopher Seeds x Zamnesia) feminized,40.0
The New (Humboldt Seed Organization) feminized,76.0
Dutchberry (Artizen) feminized,45.0
Allen Wrench (Artizen) feminized,45.0
Blue Dream (Artizen) feminized,45.0
Grape Gorilla (Artizen) feminized,45.0
Blueberry Cheesecake (Dawg Star) Feminized,30.0
Fire Bubba (Gold Leaf Gardens) feminized,45.0
Purple Punch (Gold Leaf Gardens) feminized,45.0
Vitamin C (Gold Leaf Gardens) feminized,45.0
WiFi (Phat Panda) feminized,30.0
Grease Monkey (Phat Panda) Feminized,30.0
Hammerhead (Phat Panda) feminized,30.0
Cascade Connie (Western Cultured) feminized,30.0
Kraken Black Pepper (Western Cultured) feminized,30.0
Dutch Treat (Western Cultured) feminized,30.0
Seatown Lemon Haze (Western Cultured) feminized,30.0
Orange Juice (Dinafem) feminized,26.0
Gorilla CBD (Dinafem) Feminized,27.0
Quick Gorilla (Dinafem) feminized,28.0
Blue 2.0 (Kannabia x Zamnesia) feminized,40.0
Sour Sundae (Cannarado Genetics) feminized,79.95
Uber (Cannarado Genetics) feminized,79.95
Black ZZ (Exotic Seed x Zamnesia) feminized,50.0
ZZ Punch (Royal Queen Seeds x Zamnesia) feminized,60.0
Super Mad Sky Floater (Super Sativa Seed Club) feminized,49.0
Lemon Ice 2.0 (Ripper Seeds) feminized,21.0
Satin Black Domina CBD (Sensi Seeds) feminized,25.0
Quick Dinamed CBD (Dinafem) feminized,25.0
Nicole Hindu Kush (White Label) feminized,23.0
Double Banana Kush (White Label) feminized,21.5
Forbidden Dream (Humboldt Seed Organization) feminized,27.99
Passion Fruit Punch (Humboldt Seed Organization) feminized,27.0
Velvet Octane (Humboldt Seed Organization) feminized,25.99
Sunrise Sherbert (Humboldt Seed Organization) feminized,85.0
Lingerie (Humboldt Seed Organization) feminized,79.0
San Bacio Gelato (Humboldt Seed Organization) feminized,97.0
Purple Matcha (Humboldt Seed Organization) feminized,76.0
L.A. Gelato (Humboldt Seed Organization) feminized,91.0
Black Harlequin (Sensi Seeds) feminized,24.0
Strawnana Sundae (Big Buddha Seeds) feminized,45.0
Orange Blossom (BSF Seeds) feminized,28.0
Skywalker Saga (Amsterdam Genetics) feminized,30.0
Super Nova OG (BSB Genetics) Feminized,45.0
Vanilla Frosting (BSB Genetics) feminized,45.0
Do-Si-Dos Punch (Advanced Seeds x Zamnesia) feminized,50.0
Baker's Dozen Exclusive (T.H.Seeds x Zamnesia) feminized,50.0
Fenomed FM-1 CBD (Fenocan) feminized,29.9
Fenomax FX-1 CBD (Fenocan) feminized,29.9
Fenocheese FC-1 CBD (Fenocan) feminized,29.9
Fenoswiss FS-1 CBD (Fenocan) feminized,29.9
Fenomoon FO-1 CBD (Fenocan) feminized,29.9
Fenopure FP-1 CBG (Fenocan) feminized,39.9
Hyper Glue (Anesia Seeds) Feminized,53.0
Pink Starburst (Anesia Seeds) Feminized,55.0
Slurricane (Anesia Seeds) feminized,55.0
Strawberry Gum CBD (Advanced Seeds) feminized,15.0
Intergelatic Kush (Kannabia x Zamnesia) feminized,50.0
Bruce Lemon Diesel (Super Sativa Seed Club) feminized,41.0
Lemon Haze (Zativo Seeds) Feminized,17.5
Mango Kush (Zativo Seeds) Feminized,17.5
Gorilla Wedding (BSF Seeds x Zamnesia Seeds) feminized,50.0
Sapphire OG (Humboldt Seed Organization) feminized,33.5
White Runtz Fast Flowering (Humboldt Seed Organization) feminized,35.0
PCG Cookies x Watermelon Zkittlez (Purple City Genetics) feminized,33.0
Pineapple Kush (Amsterdam Genetics) Feminized,20.0
Headhunter (Purple City Genetics) feminized,39.0
Bulletproof Wallet (Purple City Genetics) feminized,39.0
Blueprint S1 (Purple City Genetics) feminized,39.0
Banana GOAT (T.H. Seeds x Zamnesia Seeds) Feminized,50.0
Old School (Ripper Seeds) Feminized,18.0
Black Valley (Ripper Seeds) feminized,18.0
King's Tart (Greenhouse Seeds) feminized,36.0
Caramba (Paradise Seeds) feminized,26.0
Double Stack (Compound Genetics) feminized,75.0
